8,94.6862424029278,4.00063917986253,1.51209947931681,91.1106953033145,98.2617895025412
9,94.6084097264461,4.4532116679304,1.57444808422632,90.977725933556,98.2390935193363
9,94.4065122474896,3.76708514055852,1.33186572409801,91.3352243801829,97.4778001147963
9,94.2308180308269,3.22326267089078,1.13959544606617,91.6029062197384,96.8587298419153
9,94.3810735266904,3.5595152251478,1.25847867671939,91.4790164941092,97.2831305592715
9,94.3567233135651,3.92338910724578,1.38712752148346,91.1580015129687,97.5554451141614
9,94.1891199356521,3.90982614905667,1.38233229162923,91.0014559549288,97.3767839163753
9,74.4975224163718,2.43307849953107,0.860223153088806,72.5138442681507,76.481200564593
9,71.6582231915389,3.29569464225318,1.1652040151287,68.9712579142956,74.3451884687821
9,72.1914455547807,3.65322432583591,1.29160984699711,69.2129879065349,75.1699032030264
9,66.2916959706676,15.1290419026176,5.34892406109815,53.9570549668822,78.626336974453
8,70.7685133304036,5.14086647878983,1.9430648894666,66.1738949703524,75.3631316904548
8,64.9339766613544,13.2217789908796,4.99736272853227,53.1170915594611,76.7508617632477
8,76.9705572583947,22.7597931467281,8.60239322250211,56.6291296227288,97.3119848940606
8,71.5819950666947,9.34166803622943,3.5308186363406,63.232935691228,79.9310544421615
8,69.5969559564867,2.40608614565163,0.909415082056022,67.4465309986928,71.7473809142806
8,73.2607717805292,8.61171025074128,3.25492052662959,65.5641077662537,80.9574357948047
8,84.8526511731774,27.7273140245831,10.4799396332629,60.0715317611355,109.633770585219
8,81.8864610282177,26.390108694729,9.97452352545946,58.3004608018335,105.472461254602
8,87.7280911153062,11.0921311232619,4.19243149455292,77.814565930145,97.6416163004674
8,94.0029058402915,3.3284944544698,1.25805265239781,91.028084028651,96.977727651932
8,93.9232870065187,2.38378836788449,0.900987314232985,91.792790552906,96.0537834601315
8,93.5059970893481,2.98083912988039,1.12665129085052,90.8418901239146,96.1701040547816
8,93.5906379619943,3.16440630777818,1.19603316250646,90.7624689402223,96.4188069837663
